bid_id,project_id,freelancer_id,bid_amount,bid_date,bid_status
16475,2573,549,1714.54,2025-04-15,Accepted
16476,24,111,521.60,2024-12-31,Pending
16477,1515,1029,1086.23,2025-04-22,Pending
16478,2888,2568,1889.33,2024-06-02,Pending
16479,4731,2120,431.47,2024-10-03,Accepted
16480,1793,2370,1039.47,2024-08-03,Accepted
16481,3748,453,1892.47,2024-07-22,Rejected
16482,507,74,2178.12,2025-07-05,Pending
16483,5026,994,1471.90,2025-02-27,Rejected
16484,207,1291,2456.06,2024-09-27,Accepted
16485,520,1986,1980.21,2024-09-18,Rejected
16486,4119,1433,1335.46,2024-07-22,Rejected
16487,231,2496,2488.13,2025-07-24,Rejected
16488,173,1008,365.66,2025-12-18,Pending
16489,3989,359,1538.73,2025-01-20,Accepted
16490,4705,161,1685.18,2024-08-03,Pending
16491,1343,1646,1244.81,2025-09-07,Rejected
16492,627,1954,1076.71,2025-04-20,Rejected
16493,4064,2210,745.17,2024-10-28,Pending
16494,4771,520,1075.48,2026-01-09,Rejected
16495,4176,373,2331.17,2025-09-03,Rejected
16496,5878,471,1864.46,2025-01-28,Accepted
16497,4739,2204,1451.97,2024-07-28,Accepted
16498,2556,2815,1006.35,2024-09-17,Pending
16499,2061,364,856.32,2026-01-03,Pending
16500,5929,136,1537.01,2025-05-02,Pending
16501,2335,1405,1188.56,2025-11-10,Rejected
16502,5953,2189,1158.47,2025-08-18,Accepted
16503,5572,1503,1046.96,2025-07-12,Rejected
16504,4104,1942,793.13,2026-01-07,Rejected
16505,4481,1469,1209.84,2024-07-22,Accepted
16506,1227,1767,1659.82,2024-07-18,Accepted
16507,5801,2008,1599.06,2025-10-14,Rejected
16508,5455,1075,615.66,2025-10-28,Accepted
16509,17,2756,1262.36,2026-01-10,Pending
16510,668,1960,2337.23,2024-12-19,Accepted
16511,5438,657,833.25,2025-07-04,Rejected
16512,5595,1745,2421.33,2024-10-22,Accepted
16513,4070,2286,1425.16,2025-05-20,Pending
16514,170,1950,678.61,2025-05-30,Pending
16515,5227,817,339.88,2025-05-21,Pending
16516,4244,454,523.08,2026-01-05,Accepted
16517,2024,1962,2401.70,2025-07-09,Pending
16518,572,340,1700.06,2025-04-09,Accepted
16519,276,1066,1875.53,2024-09-18,Rejected
16520,5286,1556,808.03,2026-02-20,Rejected
16521,1850,1931,1302.34,2025-05-18,Accepted
16522,3138,2525,662.01,2024-10-09,Pending
16523,5883,886,723.83,2025-07-19,Accepted
16524,3010,630,506.26,2024-10-07,Accepted
16525,2388,1641,1938.09,2025-08-22,Rejected
16526,4780,1666,239.71,2024-07-12,Pending
16527,5510,406,2159.52,2025-05-16,Accepted
16528,1650,234,286.44,2025-11-03,Rejected
16529,4041,2232,2008.50,2024-08-04,Accepted
16530,70,2855,362.90,2025-03-24,Rejected
16531,5424,546,1721.62,2024-11-24,Accepted
16532,960,539,215.20,2025-01-27,Accepted
16533,1069,445,438.69,2024-08-02,Accepted
16534,239,1285,967.42,2026-02-09,Accepted
16535,4490,2036,2161.25,2026-01-14,Accepted
16536,5820,1274,697.66,2024-11-29,Rejected
16537,4155,1803,1637.68,2026-03-11,Rejected
16538,601,2474,1449.46,2024-09-09,Accepted
16539,2723,110,1690.79,2024-07-15,Rejected
16540,1429,2691,2062.92,2025-02-28,Accepted
16541,1693,2558,1188.83,2024-09-08,Accepted
16542,3905,632,1273.99,2024-10-07,Rejected
16543,3790,2152,1543.00,2025-06-06,Accepted
16544,3232,1305,670.74,2026-02-07,Pending
16545,1113,1571,1829.37,2025-10-01,Pending
16546,1222,2886,547.14,2025-01-13,Accepted
16547,4602,140,1624.47,2024-09-17,Accepted
16548,5540,2941,369.67,2024-07-18,Accepted
16549,2404,1591,633.70,2024-12-12,Accepted
16550,2750,2055,96.57,2025-06-10,Pending
16551,2398,559,2090.66,2025-10-28,Pending
16552,127,1918,890.25,2024-07-05,Rejected
16553,3047,1188,2266.96,2025-09-12,Pending
16554,2577,2322,1785.70,2024-07-23,Rejected
16555,5295,1255,2330.92,2025-01-30,Pending
16556,2568,1850,1136.76,2024-12-21,Accepted
16557,1029,79,971.36,2026-02-01,Pending
16558,2041,1332,1856.03,2024-07-25,Rejected
16559,1155,2819,1228.58,2024-08-22,Pending
16560,5367,17,861.25,2025-04-29,Accepted
16561,5619,543,1295.73,2025-03-18,Accepted
16562,1005,1726,1683.75,2025-07-03,Pending
16563,3878,2515,1659.85,2025-08-28,Accepted
16564,2479,1313,1909.15,2024-09-17,Pending
16565,1103,831,313.22,2025-02-22,Rejected
16566,1924,226,1360.97,2025-11-28,Accepted
16567,106,671,2288.42,2025-11-26,Accepted
16568,3883,2799,1119.95,2024-11-10,Accepted
16569,5953,1004,929.22,2024-10-04,Pending
16570,904,2496,2000.54,2025-07-02,Accepted
16571,2548,2529,913.98,2024-10-21,Pending
16572,3198,2110,1551.34,2024-12-31,Pending
16573,2140,2595,1889.23,2025-01-27,Accepted
16574,134,2718,2346.87,2024-09-22,Rejected
16575,4004,333,1082.49,2025-10-17,Accepted
16576,3763,2857,1542.10,2025-02-16,Rejected
16577,4470,1999,2169.28,2026-01-28,Accepted
16578,3567,334,594.74,2024-07-19,Rejected
16579,4601,1068,2473.83,2024-09-23,Accepted
16580,1010,1090,1333.41,2024-10-11,Rejected
16581,2582,2659,725.86,2025-02-17,Accepted
16582,2578,1243,101.45,2025-02-14,Rejected
16583,979,1783,1821.43,2025-02-07,Accepted
16584,1565,1350,254.91,2024-07-07,Accepted
16585,5057,1297,1523.09,2024-07-06,Pending
16586,1168,851,1659.09,2024-11-02,Pending
16587,5062,457,948.96,2025-04-20,Rejected
16588,2545,2191,2367.96,2025-07-18,Pending
16589,1082,806,2244.43,2025-10-26,Accepted
16590,3586,2380,310.91,2025-09-22,Accepted
16591,3544,2067,693.97,2024-11-25,Rejected
16592,580,547,1148.26,2025-08-22,Pending
16593,5849,2252,251.91,2024-07-09,Pending
16594,5047,2773,2298.14,2025-11-20,Accepted
16595,3546,487,2425.98,2024-10-07,Accepted
16596,1709,1819,1323.00,2025-09-26,Rejected
16597,1741,2186,2148.50,2026-01-05,Accepted
16598,2927,2962,304.74,2024-09-07,Pending
16599,2829,1652,1949.68,2025-10-03,Rejected
16600,1706,62,2563.74,2024-10-27,Rejected
16601,2416,266,606.43,2024-09-06,Accepted
16602,4940,38,833.01,2025-12-14,Rejected
16603,943,825,507.22,2025-06-19,Pending
16604,2958,1254,1402.58,2025-03-01,Accepted
16605,2790,1188,309.66,2025-03-13,Rejected
16606,2420,2244,1910.60,2024-11-01,Pending
16607,275,1245,2078.66,2024-12-27,Pending
16608,5329,2800,1748.93,2024-07-20,Accepted
16609,1197,62,870.58,2024-07-16,Accepted
16610,5476,1992,1433.22,2025-12-17,Pending
16611,2640,2838,765.46,2025-04-27,Pending
16612,589,1009,2260.85,2025-06-27,Pending
16613,956,699,2301.35,2025-03-31,Pending
16614,4497,1142,1185.97,2024-12-24,Pending
16615,4228,1639,877.73,2024-08-05,Rejected
16616,445,1303,2162.49,2025-08-08,Pending
16617,4469,245,1197.85,2024-12-06,Rejected
16618,437,1748,1856.11,2024-06-30,Pending
16619,3470,2826,1396.30,2025-12-01,Pending
16620,728,1969,203.99,2025-02-25,Accepted
16621,1812,2711,1194.74,2025-07-31,Pending
16622,75,46,1126.38,2024-07-16,Pending
16623,3709,188,488.57,2025-05-31,Pending
16624,2699,1443,1696.55,2024-10-28,Rejected
16625,2281,1693,148.97,2026-02-17,Accepted
16626,3876,756,1301.99,2024-09-22,Rejected
16627,5751,2473,2265.64,2024-07-08,Pending
16628,109,2313,536.17,2026-01-11,Accepted
16629,3051,2400,1433.74,2024-08-12,Pending
16630,1839,1036,1295.87,2026-02-15,Rejected
16631,2100,1459,1168.42,2025-03-13,Accepted
16632,5857,1804,2236.10,2024-08-03,Rejected
16633,3894,1845,1007.08,2024-07-15,Pending
16634,2289,1037,727.90,2025-03-30,Accepted
16635,547,165,2261.99,2024-11-17,Pending
16636,4527,137,1767.40,2025-09-29,Accepted
16637,2350,615,1989.49,2025-05-18,Accepted
16638,2208,2217,642.92,2025-06-01,Accepted
16639,2115,2786,1652.26,2025-07-21,Rejected
16640,791,1981,1146.08,2025-10-14,Accepted
16641,5843,1508,1502.06,2025-09-29,Rejected
16642,3774,2243,2514.89,2025-03-29,Accepted
16643,5105,571,1197.52,2025-05-16,Accepted
16644,2079,1136,2546.05,2025-07-06,Rejected
16645,699,1710,1708.54,2026-02-08,Pending
16646,1452,1190,1023.82,2024-09-02,Pending
16647,5235,1229,1619.58,2024-06-20,Pending
16648,372,181,173.61,2025-02-03,Pending
16649,2133,487,1866.63,2026-02-02,Rejected
16650,5121,441,688.44,2025-11-26,Accepted
16651,582,564,1599.66,2024-12-28,Accepted
16652,2780,2630,1924.73,2024-12-20,Accepted
16653,3175,355,153.59,2025-05-29,Pending
16654,3921,1003,1233.88,2025-02-23,Accepted
16655,5169,766,604.16,2025-06-05,Accepted
16656,336,1042,1103.21,2024-08-08,Accepted
16657,4699,2458,1703.68,2026-02-14,Pending
16658,2522,741,423.66,2024-12-23,Rejected
16659,5148,601,1781.90,2025-09-25,Pending
16660,4831,1272,751.26,2025-06-02,Accepted
16661,3692,2707,2556.04,2024-06-19,Accepted
16662,5950,894,239.26,2024-09-18,Rejected
16663,407,1779,378.20,2024-10-16,Rejected
16664,2382,2401,989.52,2025-11-03,Accepted
16665,3159,2502,1144.61,2025-07-02,Accepted
16666,1754,2952,1954.42,2025-02-09,Rejected
16667,3760,1776,1128.80,2025-08-30,Pending
16668,170,2169,2092.64,2025-10-18,Accepted
16669,5740,1596,839.97,2026-01-12,Rejected
16670,3114,1875,1897.93,2025-09-21,Pending
16671,2725,1490,1572.06,2025-01-10,Rejected
16672,4323,267,647.22,2025-06-02,Accepted
16673,5209,2511,2246.14,2025-06-22,Accepted
16674,165,2204,938.94,2024-06-19,Rejected
16675,3313,1468,1435.53,2025-12-25,Accepted
16676,1832,2788,2509.59,2025-11-28,Rejected
16677,2613,1308,2474.75,2024-08-04,Pending
16678,4373,368,803.44,2025-05-14,Rejected
16679,4741,2362,529.63,2024-12-12,Pending
16680,177,2691,1068.15,2024-11-14,Accepted
16681,5615,2856,442.04,2025-03-14,Accepted
16682,4019,310,538.31,2025-06-10,Accepted
16683,544,1843,2101.90,2024-09-27,Rejected
16684,4379,1287,1423.84,2025-11-27,Pending
16685,750,284,422.47,2025-07-22,Pending
16686,3853,2245,468.59,2025-07-02,Pending
16687,4280,240,2254.01,2025-07-22,Rejected
16688,3613,249,1239.65,2024-08-14,Pending
16689,1754,1048,256.90,2025-11-10,Pending
16690,1251,2790,1246.56,2026-02-26,Rejected
16691,1254,1111,1463.62,2025-01-25,Accepted
16692,4719,2616,880.14,2024-07-16,Rejected
16693,3542,2929,558.34,2025-07-04,Accepted
16694,61,2336,1454.56,2024-08-20,Pending
16695,4709,2318,1294.22,2026-03-10,Rejected
16696,4056,2753,143.47,2024-10-01,Pending
16697,3190,1944,869.38,2025-12-16,Accepted
16698,805,2203,946.95,2026-02-28,Rejected
16699,2764,1886,1806.25,2025-04-30,Accepted
16700,3903,452,1797.80,2026-01-10,Pending
16701,157,2512,2282.04,2025-07-11,Accepted
16702,532,2113,1290.75,2025-09-07,Pending
16703,3293,1844,1690.22,2025-07-06,Accepted
16704,4155,343,2508.90,2025-04-20,Pending
16705,2069,1879,2263.98,2024-09-09,Rejected
16706,898,130,415.07,2025-09-08,Pending
16707,3524,264,2458.73,2025-10-24,Accepted
16708,5129,2943,2491.88,2025-03-13,Pending
16709,3498,2628,1427.37,2024-06-17,Pending
16710,2657,211,369.12,2026-02-09,Accepted
16711,3481,1498,1417.57,2025-07-03,Rejected
16712,2464,1437,1400.04,2025-04-04,Rejected
16713,4762,244,1481.48,2024-08-15,Rejected
16714,3930,1250,320.15,2025-04-27,Pending
16715,1895,1905,2359.06,2024-12-26,Accepted
16716,5714,55,2188.21,2024-08-22,Pending
16717,1571,691,1668.53,2025-02-10,Pending
16718,886,190,1217.82,2025-11-17,Accepted
16719,4064,659,197.51,2025-01-06,Accepted
16720,1975,2903,603.08,2025-05-22,Pending
16721,5728,978,2575.86,2024-10-07,Pending
16722,4530,368,1286.11,2025-07-31,Pending
16723,4920,1774,1072.62,2026-02-26,Accepted
16724,1226,989,644.65,2025-08-13,Pending
16725,3967,637,317.57,2024-11-25,Rejected
16726,4688,1020,372.74,2024-11-05,Rejected
16727,1532,2722,1914.49,2024-08-12,Pending
16728,1044,2715,1905.88,2024-07-03,Accepted
16729,5845,1818,900.82,2024-09-28,Rejected
16730,5787,148,1930.10,2024-10-29,Rejected
16731,4617,2120,2233.79,2025-07-20,Pending
16732,3571,861,2371.62,2025-03-08,Rejected
16733,547,2488,1002.81,2025-08-15,Pending
16734,4859,118,629.18,2025-02-22,Pending
16735,5616,1585,178.18,2025-03-17,Pending
16736,3535,2385,710.03,2024-07-15,Accepted
16737,2011,1514,431.48,2024-08-14,Rejected
16738,3007,1078,1318.54,2024-07-25,Accepted
16739,5631,1525,92.23,2024-06-02,Accepted
16740,4365,2841,1618.90,2025-04-25,Accepted
16741,3075,1858,2384.92,2025-11-27,Pending
16742,369,690,2279.42,2026-02-02,Rejected
16743,743,851,631.04,2024-07-23,Accepted
16744,4357,520,1780.68,2025-12-02,Accepted
16745,1585,2171,417.24,2025-12-04,Accepted
16746,4379,663,2489.67,2025-10-21,Pending
16747,4045,2900,1298.92,2025-11-07,Pending
16748,5607,139,1669.29,2025-08-23,Pending
16749,3508,960,1722.05,2024-11-12,Pending
16750,4273,2873,805.97,2025-10-28,Rejected
16751,5452,553,1399.17,2025-11-25,Pending
16752,1903,1463,1799.36,2025-06-20,Accepted
16753,3122,619,1608.27,2024-12-29,Pending
16754,982,2802,2056.63,2025-03-22,Rejected
16755,5262,97,814.49,2025-04-08,Pending
16756,5401,888,568.13,2025-08-15,Accepted
16757,4092,2422,553.39,2025-12-27,Rejected
16758,4854,1544,2053.84,2025-10-27,Rejected
16759,777,1450,1813.86,2024-10-18,Pending
16760,742,2668,2346.75,2025-06-30,Pending
16761,2250,413,193.23,2024-12-27,Rejected
16762,1387,931,1030.18,2025-02-18,Pending
16763,1426,218,1965.40,2024-12-10,Accepted
16764,436,2004,2066.30,2025-10-01,Pending
16765,5779,1912,1887.95,2025-10-25,Pending
16766,2638,651,1978.73,2025-07-11,Rejected
16767,839,420,257.72,2025-05-19,Rejected
16768,3943,380,294.52,2025-08-23,Rejected
16769,4063,2385,1376.26,2024-08-30,Rejected
16770,14,772,1660.10,2024-08-10,Accepted
16771,1286,2852,1033.80,2025-07-19,Pending
16772,2365,2034,773.04,2025-09-28,Rejected
16773,2956,2648,1776.17,2025-09-01,Rejected
16774,265,184,526.90,2025-10-02,Rejected
16775,3067,1317,605.31,2025-04-28,Accepted
16776,4664,2079,1261.71,2026-02-11,Rejected
16777,273,1831,1857.46,2024-07-30,Accepted
16778,2281,129,594.50,2025-02-05,Rejected
16779,4793,757,727.75,2025-09-29,Accepted
16780,2694,1561,805.20,2025-07-06,Rejected
16781,801,1643,139.63,2025-06-01,Rejected
16782,4140,255,392.12,2025-07-04,Rejected
16783,4698,2968,724.56,2026-03-04,Pending
16784,3241,2179,1425.02,2024-11-28,Accepted
16785,3438,784,550.02,2024-12-15,Rejected
16786,928,229,1516.86,2026-02-10,Accepted
16787,935,1787,1493.65,2024-07-25,Rejected
16788,5447,1752,1560.66,2025-05-16,Rejected
16789,565,1613,2005.65,2025-10-03,Rejected
16790,1250,2524,2396.54,2024-07-04,Accepted
16791,162,1388,1245.36,2025-01-15,Accepted
16792,5657,1505,1799.28,2024-06-22,Accepted
16793,202,2816,141.80,2024-06-10,Accepted
16794,2263,2653,834.44,2026-01-28,Accepted
16795,316,1693,1032.24,2025-09-11,Accepted
16796,5455,2800,1679.76,2024-06-02,Rejected
16797,3169,745,839.48,2025-04-04,Accepted
16798,3973,1205,2145.98,2024-12-11,Pending
16799,2439,2488,1620.21,2025-11-12,Pending
16800,2476,755,1296.62,2024-10-21,Rejected
16801,5422,1759,2257.80,2025-06-13,Pending
16802,2428,701,1521.26,2024-10-26,Accepted
16803,2611,722,250.78,2025-07-01,Accepted
16804,2402,1857,1794.46,2025-04-02,Pending
16805,1681,2755,2230.54,2025-01-29,Accepted
16806,85,1964,2391.14,2024-11-25,Pending
16807,5522,1517,450.36,2026-02-10,Pending
16808,5799,1954,1400.19,2024-12-30,Pending
16809,4217,635,2311.84,2025-02-25,Pending
16810,3551,1000,805.66,2026-03-05,Pending
16811,3296,830,964.58,2025-11-25,Pending
16812,1634,537,426.01,2025-01-30,Rejected
16813,1855,1192,1160.88,2025-12-03,Rejected
16814,2051,617,663.75,2025-09-03,Rejected
16815,5973,341,2096.70,2025-09-29,Rejected
16816,5439,479,1081.82,2026-01-07,Pending
16817,153,375,2241.00,2025-06-12,Pending
16818,1303,517,1891.54,2025-12-11,Rejected
16819,5158,62,1916.53,2025-07-27,Accepted
16820,3836,2766,338.38,2025-04-09,Accepted
16821,885,2659,505.07,2025-07-23,Pending
16822,4298,2715,2107.07,2026-02-01,Rejected
16823,1060,2465,1130.00,2025-12-11,Rejected
16824,4995,2275,573.47,2025-10-01,Pending
16825,330,381,2450.15,2025-09-29,Pending
16826,1737,2441,2384.16,2025-06-23,Accepted
16827,2561,1241,819.10,2024-08-01,Pending
16828,422,1521,2246.62,2024-10-14,Accepted
16829,4251,2648,1089.91,2025-03-27,Pending
16830,4357,2468,547.06,2025-05-30,Pending
16831,5701,480,2188.52,2024-10-20,Pending
16832,1853,2805,2338.92,2026-03-09,Accepted
16833,1621,1800,2277.56,2025-08-13,Accepted
16834,1967,225,1215.73,2024-09-03,Rejected
16835,1890,327,895.22,2026-03-04,Accepted
16836,88,2739,1283.48,2025-03-18,Accepted
16837,1705,270,1005.77,2025-05-23,Rejected
16838,3704,355,344.54,2025-05-22,Pending
16839,3636,2534,787.81,2025-01-22,Accepted
16840,55,445,393.72,2024-08-24,Accepted
16841,5782,1883,1986.77,2024-10-05,Pending
16842,948,1656,1957.22,2025-06-30,Rejected
16843,5467,2758,1875.69,2025-03-30,Rejected
16844,3945,579,605.52,2025-07-27,Rejected
16845,2353,2253,290.91,2024-12-28,Pending
16846,3475,2976,658.23,2024-10-06,Accepted
16847,227,1825,2183.99,2025-02-23,Rejected
16848,5017,2737,1422.27,2026-02-05,Rejected
16849,4466,2324,1506.77,2025-09-15,Pending
16850,2914,835,1877.59,2025-04-12,Pending
16851,3400,677,175.64,2026-01-27,Rejected
16852,1125,1531,2109.57,2024-10-01,Rejected
16853,5180,954,1013.50,2025-09-25,Pending
16854,5027,1543,1754.55,2025-04-24,Pending
16855,19,1277,1324.12,2024-10-24,Pending
16856,4856,53,889.95,2024-11-13,Accepted
16857,844,196,1786.04,2025-10-23,Rejected
16858,4684,2662,1340.14,2024-08-28,Accepted
16859,1113,2293,1350.59,2024-11-09,Pending
16860,4201,170,216.94,2024-11-02,Pending
16861,5806,2073,859.99,2025-05-04,Rejected
16862,5007,533,1855.12,2025-02-10,Rejected
16863,67,231,439.26,2025-04-19,Pending
16864,3924,2655,1260.92,2024-10-02,Rejected
16865,4537,786,1815.29,2025-05-31,Pending
16866,3510,38,1060.72,2024-07-21,Rejected
16867,1486,1780,1892.58,2025-10-02,Pending
16868,4067,2762,2181.48,2026-02-09,Rejected
16869,1174,2992,1447.05,2025-11-22,Accepted
16870,115,1978,2333.38,2025-12-12,Accepted
16871,2989,2803,1297.61,2024-06-20,Pending
16872,1889,413,1431.79,2024-10-17,Pending
16873,5013,917,2000.73,2025-03-31,Pending
16874,14,1801,1881.62,2025-03-29,Rejected
16875,2843,1572,1594.03,2024-07-12,Accepted
16876,1213,1622,1556.24,2024-10-20,Rejected
16877,3,2315,1048.02,2025-04-27,Accepted
16878,4847,2579,971.45,2024-06-21,Rejected
16879,281,2688,1609.88,2024-09-07,Accepted
16880,3273,739,2560.64,2024-09-04,Rejected
16881,601,2465,1593.62,2025-05-30,Accepted
16882,2166,2503,1990.49,2026-02-19,Rejected
16883,4595,1790,434.90,2026-01-14,Accepted
16884,3022,2569,1920.27,2024-10-11,Accepted
16885,2317,2415,1821.47,2025-01-19,Rejected
16886,4989,1830,2461.11,2025-06-16,Accepted
16887,3534,921,2482.49,2024-12-31,Pending
16888,1930,2451,1049.42,2024-09-23,Rejected
16889,1857,420,1330.15,2024-07-29,Rejected
16890,551,2899,434.68,2026-03-13,Accepted
16891,706,2289,328.25,2026-02-16,Rejected
16892,5327,1486,1530.19,2025-07-13,Rejected
16893,2899,1715,335.41,2026-01-18,Accepted
16894,334,2777,1317.24,2024-09-06,Rejected
16895,2871,2545,2150.29,2024-10-19,Rejected
16896,5635,63,132.80,2025-03-28,Rejected
16897,466,681,1291.90,2025-01-10,Rejected
16898,272,98,533.19,2026-02-20,Rejected
16899,3008,372,432.32,2025-11-03,Accepted
16900,282,1578,1274.73,2025-06-09,Pending
16901,1537,1708,2054.62,2024-12-26,Rejected
16902,2458,1122,288.11,2024-10-26,Accepted
16903,2212,2169,2535.98,2024-12-15,Pending
16904,2391,1526,343.11,2026-02-28,Accepted
16905,1109,2887,1406.15,2024-07-22,Pending
16906,5186,1216,247.75,2025-01-20,Rejected
16907,1499,21,2230.56,2025-02-16,Pending
16908,1065,2153,777.02,2025-12-20,Accepted
16909,1331,1669,1203.81,2025-05-15,Accepted
16910,1561,217,2525.38,2025-11-24,Pending
16911,642,1411,1874.07,2026-01-21,Accepted
16912,1022,848,2220.82,2024-08-30,Accepted
16913,3821,90,1212.88,2026-01-14,Accepted
16914,658,814,2318.66,2025-01-01,Pending
16915,2654,1552,987.48,2024-10-15,Accepted
16916,4756,2169,1753.41,2024-11-13,Pending
16917,910,2525,1060.85,2025-06-15,Rejected
16918,3900,557,1166.17,2024-11-10,Accepted
16919,636,2972,302.98,2024-08-13,Pending
16920,5049,104,1281.90,2025-09-29,Rejected
16921,5570,2314,500.77,2024-07-24,Pending
16922,2272,2585,600.25,2024-06-25,Pending
16923,4000,2791,1826.40,2025-10-06,Accepted
16924,3012,1679,2331.74,2025-08-28,Accepted
16925,593,868,290.17,2025-07-18,Rejected
16926,2910,1397,894.52,2025-04-14,Rejected
16927,576,1696,1892.60,2024-11-23,Accepted
16928,4031,1922,2091.04,2025-12-13,Pending
16929,2521,2776,1286.59,2025-09-02,Accepted
16930,365,2940,664.22,2024-12-13,Accepted
16931,2368,2273,927.37,2024-11-27,Accepted
16932,752,1202,132.12,2026-01-05,Rejected
16933,3963,2513,128.94,2025-08-15,Accepted
16934,2684,567,838.55,2026-01-04,Accepted
16935,5613,1544,476.05,2025-04-19,Accepted
16936,963,117,372.37,2025-11-23,Rejected
16937,3712,44,2465.53,2025-06-21,Accepted
16938,2932,1230,490.37,2024-07-19,Pending
16939,5080,926,562.65,2024-11-26,Rejected
16940,977,1811,516.20,2025-09-12,Pending
16941,1885,1590,1195.67,2025-02-20,Pending
16942,2699,1982,1290.81,2025-10-05,Accepted
16943,291,1114,1685.67,2026-01-24,Pending
16944,1022,1795,213.97,2024-10-21,Accepted
16945,4211,2932,446.27,2024-12-17,Accepted
16946,342,295,1704.69,2025-09-12,Rejected
16947,2932,2056,1989.78,2025-06-23,Accepted
16948,1676,1722,1258.01,2025-05-04,Accepted
16949,21,1449,354.83,2025-09-01,Pending
16950,4141,2325,708.48,2025-04-30,Accepted
16951,5350,2137,385.29,2025-06-20,Accepted
16952,752,618,2318.60,2024-11-11,Pending
16953,646,2927,796.92,2025-08-26,Pending
16954,3053,2723,571.45,2025-03-14,Rejected
16955,1892,909,2039.99,2025-09-29,Accepted
16956,607,330,340.75,2024-08-30,Rejected
16957,1814,171,292.62,2024-10-20,Rejected
16958,2661,1018,2422.50,2024-10-14,Accepted
16959,1393,104,1051.28,2024-11-08,Pending
16960,5218,1560,920.66,2026-02-17,Rejected
16961,3247,1945,1828.78,2024-07-18,Pending
16962,5672,1238,1846.50,2024-11-04,Pending
16963,5399,359,1404.45,2025-12-11,Rejected
16964,3487,967,261.06,2025-10-21,Accepted
16965,2654,2681,1896.31,2024-09-02,Pending
16966,1667,1856,1047.62,2024-06-23,Accepted
16967,5063,1604,1422.93,2024-10-23,Accepted
16968,3585,2998,777.06,2025-04-24,Accepted
16969,4870,2316,1735.60,2025-10-26,Rejected
16970,1846,171,2051.91,2024-06-28,Pending
16971,689,527,2115.95,2025-01-04,Accepted
16972,1896,890,2477.56,2025-04-07,Accepted
16973,3664,667,1820.93,2025-08-21,Pending
16974,5588,4,461.71,2025-11-08,Rejected
16975,249,2546,1371.50,2025-10-08,Pending
16976,2428,2151,1102.02,2025-10-07,Pending
16977,3943,2578,856.99,2024-10-12,Accepted
16978,1348,160,1075.29,2025-01-10,Accepted
16979,2306,7,1084.94,2025-06-29,Accepted
16980,253,539,104.76,2025-12-24,Pending
16981,5448,1118,1041.54,2024-06-26,Accepted
16982,1979,2941,2463.62,2024-11-16,Rejected
16983,3456,223,771.44,2024-06-11,Accepted
16984,3726,1781,1264.99,2024-11-03,Rejected
16985,1416,1341,1017.66,2025-09-15,Accepted
16986,2775,159,221.07,2025-02-03,Accepted
16987,2568,2304,167.11,2025-08-19,Pending
16988,1112,1181,794.57,2025-07-25,Rejected
16989,2353,1038,1468.48,2024-07-04,Pending
16990,1750,1852,562.35,2026-02-20,Pending
16991,991,1158,1207.57,2024-09-15,Rejected
16992,3867,44,2432.35,2025-09-05,Rejected
16993,4623,2953,1798.81,2025-11-17,Rejected
16994,5559,567,303.19,2025-07-24,Accepted
16995,2442,514,1142.27,2026-01-14,Rejected
16996,5788,2359,999.72,2026-01-02,Pending
16997,3628,1492,1668.09,2025-11-02,Rejected
16998,5174,2938,1151.01,2025-06-24,Pending
16999,3912,1970,94.88,2024-07-27,Pending
17000,314,1178,369.53,2024-07-23,Pending
17001,4724,1169,1627.22,2024-11-16,Pending
17002,1553,2266,1512.41,2025-01-29,Rejected
17003,2750,2343,1153.81,2025-10-30,Rejected
17004,4994,1848,666.11,2024-07-14,Pending
17005,1053,1814,2357.46,2024-12-04,Pending
17006,1372,781,2207.36,2024-09-29,Rejected
17007,1169,2358,1866.16,2024-10-07,Pending
17008,557,2400,144.52,2026-02-18,Pending
17009,956,1321,1130.33,2024-07-30,Rejected
17010,5155,1556,385.57,2025-04-01,Accepted
17011,1796,1951,236.99,2025-04-02,Rejected
17012,2403,225,545.23,2025-06-27,Accepted
17013,2469,2598,1903.35,2024-12-06,Accepted
17014,5996,2378,2122.95,2025-06-17,Accepted
17015,2205,2565,563.58,2025-07-01,Accepted
17016,3065,1121,1959.53,2024-07-01,Rejected
17017,1070,1682,1871.85,2026-01-01,Pending
17018,4996,1868,1105.81,2025-10-11,Accepted
17019,2366,587,127.80,2024-09-29,Rejected
17020,3978,926,2114.68,2025-06-30,Pending
17021,584,557,87.53,2024-11-09,Pending
17022,4862,2604,126.65,2024-09-02,Rejected
17023,4816,1464,878.49,2025-12-18,Accepted
17024,1154,432,1009.18,2025-07-07,Pending
17025,3026,619,1424.08,2026-01-26,Rejected
17026,22,333,1049.90,2024-11-26,Accepted
17027,721,1721,2258.59,2025-04-16,Pending
17028,2639,326,1545.96,2026-01-10,Rejected
17029,4179,2958,2220.52,2025-07-30,Accepted
17030,1247,12,272.68,2024-12-08,Pending
17031,185,938,1044.66,2025-10-04,Rejected
17032,170,2515,238.60,2025-04-18,Rejected
17033,1618,2303,761.33,2025-06-04,Pending
17034,1501,2061,1296.16,2025-12-16,Rejected
17035,3377,1507,229.05,2025-09-27,Accepted
17036,1909,1695,2316.83,2026-02-15,Pending
17037,4616,1506,633.72,2024-12-14,Pending
17038,3584,2066,1150.24,2024-12-15,Pending
